"agency_cd","site_no","dateTime","X_00045_00006","X_00045_00006_cd","X_00060_00003","X_00060_00003_cd","X_00065_00003","X_00065_00003_cd","tz_cd"
"USGS","03456500",1970-03-16,NA,NA,98,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-17,NA,NA,97,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-18,NA,NA,130,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-19,NA,NA,127,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-20,NA,NA,173,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-21,NA,NA,159,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-22,NA,NA,200,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-23,NA,NA,167,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-24,NA,NA,156,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-25,NA,NA,149,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-26,NA,NA,142,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-27,NA,NA,130,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-28,NA,NA,124,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-29,NA,NA,128,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-30,NA,NA,119,"A",NA,NA,"UTC"
"USGS","03456500",1970-03-31,NA,NA,118,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-01,NA,NA,246,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-02,NA,NA,423,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-03,NA,NA,294,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-04,NA,NA,237,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-05,NA,NA,205,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-06,NA,NA,185,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-07,NA,NA,168,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-08,NA,NA,155,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-09,NA,NA,146,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-10,NA,NA,138,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-11,NA,NA,129,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-12,NA,NA,127,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-13,NA,NA,125,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-14,NA,NA,118,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-15,NA,NA,111,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-16,NA,NA,107,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-17,NA,NA,109,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-18,NA,NA,105,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-19,NA,NA,102,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-20,NA,NA,159,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-21,NA,NA,112,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-22,NA,NA,105,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-23,NA,NA,104,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-24,NA,NA,104,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-25,NA,NA,100,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-26,NA,NA,106,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-27,NA,NA,105,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-28,NA,NA,98,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-29,NA,NA,94,"A",NA,NA,"UTC"
"USGS","03456500",1970-04-30,NA,NA,90,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-01,NA,NA,87,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-02,NA,NA,85,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-03,NA,NA,89,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-04,NA,NA,100,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-05,NA,NA,86,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-06,NA,NA,81,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-07,NA,NA,78,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-08,NA,NA,76,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-09,NA,NA,75,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-10,NA,NA,73,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-11,NA,NA,73,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-12,NA,NA,74,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-13,NA,NA,101,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-14,NA,NA,75,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-15,NA,NA,87,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-16,NA,NA,95,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-17,NA,NA,82,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-18,NA,NA,75,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-19,NA,NA,72,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-20,NA,NA,68,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-21,NA,NA,65,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-22,NA,NA,66,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-23,NA,NA,79,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-24,NA,NA,78,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-25,NA,NA,69,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-26,NA,NA,63,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-27,NA,NA,60,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-28,NA,NA,58,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-29,NA,NA,221,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-30,NA,NA,122,"A",NA,NA,"UTC"
"USGS","03456500",1970-05-31,NA,NA,141,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-01,NA,NA,115,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-02,NA,NA,151,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-03,NA,NA,435,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-04,NA,NA,581,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-05,NA,NA,457,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-06,NA,NA,323,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-07,NA,NA,245,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-08,NA,NA,198,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-09,NA,NA,173,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-10,NA,NA,160,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-11,NA,NA,141,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-12,NA,NA,132,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-13,NA,NA,122,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-14,NA,NA,116,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-15,NA,NA,111,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-16,NA,NA,125,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-17,NA,NA,131,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-18,NA,NA,107,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-19,NA,NA,108,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-20,NA,NA,108,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-21,NA,NA,99,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-22,NA,NA,91,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-23,NA,NA,87,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-24,NA,NA,83,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-25,NA,NA,81,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-26,NA,NA,80,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-27,NA,NA,75,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-28,NA,NA,72,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-29,NA,NA,69,"A",NA,NA,"UTC"
"USGS","03456500",1970-06-30,NA,NA,66,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-01,NA,NA,64,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-02,NA,NA,62,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-03,NA,NA,61,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-04,NA,NA,59,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-05,NA,NA,57,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-06,NA,NA,56,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-07,NA,NA,54,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-08,NA,NA,53,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-09,NA,NA,52,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-10,NA,NA,50,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-11,NA,NA,49,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-12,NA,NA,48,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-13,NA,NA,48,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-14,NA,NA,47,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-15,NA,NA,62,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-16,NA,NA,46,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-17,NA,NA,43,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-18,NA,NA,42,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-19,NA,NA,42,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-20,NA,NA,42,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-21,NA,NA,46,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-22,NA,NA,88,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-23,NA,NA,256,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-24,NA,NA,137,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-25,NA,NA,129,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-26,NA,NA,87,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-27,NA,NA,94,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-28,NA,NA,81,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-29,NA,NA,71,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-30,NA,NA,73,"A",NA,NA,"UTC"
"USGS","03456500",1970-07-31,NA,NA,74,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-01,NA,NA,65,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-02,NA,NA,60,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-03,NA,NA,59,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-04,NA,NA,59,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-05,NA,NA,52,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-06,NA,NA,49,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-07,NA,NA,49,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-08,NA,NA,50,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-09,NA,NA,65,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-10,NA,NA,113,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-11,NA,NA,114,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-12,NA,NA,185,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-13,NA,NA,214,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-14,NA,NA,207,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-15,NA,NA,173,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-16,NA,NA,132,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-17,NA,NA,113,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-18,NA,NA,102,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-19,NA,NA,107,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-20,NA,NA,100,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-21,NA,NA,99,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-22,NA,NA,112,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-23,NA,NA,100,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-24,NA,NA,93,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-25,NA,NA,85,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-26,NA,NA,80,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-27,NA,NA,76,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-28,NA,NA,72,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-29,NA,NA,69,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-30,NA,NA,67,"A",NA,NA,"UTC"
"USGS","03456500",1970-08-31,NA,NA,64,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-01,NA,NA,61,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-02,NA,NA,59,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-03,NA,NA,57,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-04,NA,NA,61,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-05,NA,NA,63,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-06,NA,NA,56,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-07,NA,NA,53,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-08,NA,NA,62,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-09,NA,NA,69,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-10,NA,NA,73,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-11,NA,NA,56,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-12,NA,NA,54,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-13,NA,NA,52,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-14,NA,NA,49,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-15,NA,NA,47,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-16,NA,NA,46,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-17,NA,NA,45,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-18,NA,NA,45,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-19,NA,NA,47,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-20,NA,NA,74,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-21,NA,NA,58,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-22,NA,NA,51,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-23,NA,NA,47,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-24,NA,NA,44,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-25,NA,NA,44,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-26,NA,NA,47,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-27,NA,NA,57,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-28,NA,NA,58,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-29,NA,NA,47,"A",NA,NA,"UTC"
"USGS","03456500",1970-09-30,NA,NA,44,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-01,NA,NA,42,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-02,NA,NA,42,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-03,NA,NA,40,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-04,NA,NA,38,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-05,NA,NA,37,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-06,NA,NA,37,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-07,NA,NA,37,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-08,NA,NA,38,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-09,NA,NA,166,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-10,NA,NA,392,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-11,NA,NA,638,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-12,NA,NA,217,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-13,NA,NA,156,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-14,NA,NA,181,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-15,NA,NA,153,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-16,NA,NA,130,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-17,NA,NA,117,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-18,NA,NA,109,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-19,NA,NA,101,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-20,NA,NA,227,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-21,NA,NA,401,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-22,NA,NA,244,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-23,NA,NA,194,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-24,NA,NA,171,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-25,NA,NA,187,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-26,NA,NA,155,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-27,NA,NA,142,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-28,NA,NA,132,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-29,NA,NA,377,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-30,NA,NA,1140,"A",NA,NA,"UTC"
"USGS","03456500",1970-10-31,NA,NA,610,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-01,NA,NA,496,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-02,NA,NA,393,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-03,NA,NA,342,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-04,NA,NA,285,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-05,NA,NA,246,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-06,NA,NA,214,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-07,NA,NA,192,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-08,NA,NA,175,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-09,NA,NA,161,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-10,NA,NA,298,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-11,NA,NA,212,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-12,NA,NA,201,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-13,NA,NA,191,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-14,NA,NA,188,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-15,NA,NA,201,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-16,NA,NA,174,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-17,NA,NA,163,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-18,NA,NA,154,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-19,NA,NA,146,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-20,NA,NA,191,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-21,NA,NA,163,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-22,NA,NA,151,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-23,NA,NA,144,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-24,NA,NA,134,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-25,NA,NA,130,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-26,NA,NA,125,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-27,NA,NA,121,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-28,NA,NA,116,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-29,NA,NA,112,"A",NA,NA,"UTC"
"USGS","03456500",1970-11-30,NA,NA,108,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-01,NA,NA,104,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-02,NA,NA,101,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-03,NA,NA,98,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-04,NA,NA,95,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-05,NA,NA,92,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-06,NA,NA,90,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-07,NA,NA,87,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-08,NA,NA,86,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-09,NA,NA,84,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-10,NA,NA,83,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-11,NA,NA,82,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-12,NA,NA,95,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-13,NA,NA,85,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-14,NA,NA,79,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-15,NA,NA,77,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-16,NA,NA,107,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-17,NA,NA,110,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-18,NA,NA,94,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-19,NA,NA,91,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-20,NA,NA,90,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-21,NA,NA,90,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-22,NA,NA,86,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-23,NA,NA,244,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-24,NA,NA,204,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-25,NA,NA,155,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-26,NA,NA,134,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-27,NA,NA,127,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-28,NA,NA,115,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-29,NA,NA,111,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-30,NA,NA,105,"A",NA,NA,"UTC"
"USGS","03456500",1970-12-31,NA,NA,106,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-01,NA,NA,99,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-02,NA,NA,97,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-03,NA,NA,95,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-04,NA,NA,214,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-05,NA,NA,369,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-06,NA,NA,213,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-07,NA,NA,180,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-08,NA,NA,163,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-09,NA,NA,154,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-10,NA,NA,139,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-11,NA,NA,132,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-12,NA,NA,124,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-13,NA,NA,119,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-14,NA,NA,124,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-15,NA,NA,124,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-16,NA,NA,111,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-17,NA,NA,109,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-18,NA,NA,106,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-19,NA,NA,97,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-20,NA,NA,99,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-21,NA,NA,100,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-22,NA,NA,104,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-23,NA,NA,291,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-24,NA,NA,230,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-25,NA,NA,219,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-26,NA,NA,192,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-27,NA,NA,150,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-28,NA,NA,145,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-29,NA,NA,140,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-30,NA,NA,150,"A",NA,NA,"UTC"
"USGS","03456500",1971-01-31,NA,NA,161,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-01,NA,NA,120,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-02,NA,NA,115,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-03,NA,NA,120,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-04,NA,NA,169,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-05,NA,NA,309,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-06,NA,NA,205,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-07,NA,NA,201,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-08,NA,NA,240,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-09,NA,NA,211,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-10,NA,NA,190,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-11,NA,NA,178,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-12,NA,NA,168,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-13,NA,NA,253,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-14,NA,NA,193,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-15,NA,NA,183,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-16,NA,NA,174,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-17,NA,NA,171,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-18,NA,NA,166,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-19,NA,NA,165,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-20,NA,NA,200,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-21,NA,NA,185,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-22,NA,NA,703,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-23,NA,NA,471,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-24,NA,NA,348,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-25,NA,NA,290,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-26,NA,NA,314,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-27,NA,NA,282,"A",NA,NA,"UTC"
"USGS","03456500",1971-02-28,NA,NA,241,"A",NA,NA,"UTC"
"USGS","03456500",1971-03-01,NA,NA,220,"A",NA,NA,"UTC"
"USGS","03456500",1971-03-02,NA,NA,234,"A",NA,NA,"UTC"
"USGS","03456500",1971-03-03,NA,NA,347,"A",NA,NA,"UTC"
"USGS","03456500",1971-03-04,NA,NA,290,"A",NA,NA,"UTC"
"USGS","03456500",1971-03-05,NA,NA,257,"A",NA,NA,"UTC"
"USGS","03456500",1971-03-06,NA,NA,241,"A",NA,NA,"UTC"
